pair_id,url1_lang,google_lang1,url2_lang,google_lang2,title1,title2,translated1,translated2
1499384139_1530290620,de,de,de,de,Pressestimme: 'Hessische Niedersächsische Allgemeine' zu CDU-Klausur,Pressestimme: 'Hannoversche Allgemeine Zeitung' zu CDU/Führungskrise,Press voice: 'Hessian Lower Saxony General' to CDU exam,Press voice: 'Hannoversche Allgemeine Zeitung' to CDU / guide crisis
1641389877_1603406445,de,de,de,de,Rührende Nachricht ans Bergmannstrost: Italiener bedankt sich für Corona-Behandlung,„Addio Halle“: Italienische Corona-Patienten in Heimat entlassen,Touching news to Bergmannstrost: Italian thanks for Corona treatment,"""Addio Halle"": Italian Corona patients dismissed in home"
1549775605_1525101643,de,de,de,de,Feuer in U-Bahn-Station gelegt: Polizei fahndet nach Mann,"Fahndung: Mieter von ""Drogenbunker"" in Wien gesucht",Fire in subway station laid: Police are looking for husband,"Search: tenant of ""drug bunker"" wanted in Vienna"
1572311026_1554164249,de,de,de,de,Minus zwei Millionen Barrel pro Tag: Mit dem Ölpreissturz bricht in Amerika die Förderung ein,Russlands Wirtschaft krankt noch an „DD“ – aber „hätte schlimmer sein können“,"Minus two million barrels per day: With the oil price crash, the promotion breaks in America","Russia's economy is still cranking on ""DD"" - but ""would have been worse"""
1513478619_1513438231,de,de,de,de,IT-Grundschutz-Kompendium des BSI beinhaltet keine Passwortänderung mehr,BSI: Richtlinien für sichere Softwareentwicklung,IT basic protection compendium of the BSI contains no password change,BSI: Guidelines for secure software development
1642947050_1569283195,de,de,de,de,Österreich will wieder Zuschauer in die Stadien lassen,VIRUS: Österreichs Vizekanzler glaubt an globalen Lerneffekt,Austria wants to go to the stadium again,Virus: Austria's vice chancellor believes in global learning effect
1611757481_1609681374,de,de,de,de,Bundesrat knüpft Soforthilfe für Medien an Dividendenverbot,Indirekte Presseförderung: Kommission will Höhe der Gelder an Druckauflage knüpfen,Federal Council builds immediately aid for media to dividend ban,Indirect Press Promotion: Commission wants to make the amount of funds to print edition
1558867208_1546467806,de,de,de,de,DGAP-Adhoc: United Internet AG: United Internet mit gutem Kundenwachstum in 2019,DGAP-Adhoc: United Internet AG: United Internet zieht 11 Mio. eigene Aktien ein und setzt das Grundkapital um EUR 11 Mio. auf EUR 194 Mio. herab (deutsch),DGAP-Adhoc: United Internet AG: United Internet with good customer growth in 2019,DGAP-Adhoc: United Internet AG: United Internet involves 11 million own shares and releases the share capital by EUR 11 million to EUR 194 million (German)
1644732653_1532005445,de,de,de,de,Gericht verbietet schufa-anwalt.de: Kritik erlaubt,Prozess gegen falsche Wasserwerker beginnt,Court prohibits Schufa-anwalt.de: criticism allowed,Process against wrong water tools starts
1588378112_1568362550,de,de,de,de,Autokinos eröffnen in Hohenfelden und auf Messegelände Erfurt,92 Corona-Fälle in Erfurt nachgewiesen,Carcinos open up in Hohenfelden and on Exhibition Center Erfurt,92 Corona Falls in Erfurt
1498914477_1509208234,de,de,de,de,Köln macht sich weiter Hoffnungen: Endspurt im Rennen um die Internationale Automobilausstellung,NRW: Automesse IAA kommt nicht nach Köln,Cologne continues to hopes: final spurt in the race for the international automotive exhibition,NRW: Automesse IAA does not come to Cologne
1611709203_1581564576,de,de,de,de,Coronavirus-Pandemie: Türkei meldet 44 Todesfälle am Sonntag,"Coronavirus in der Türkei: 78.546 Infizierte, 1769 Tote",Coronavirus Pandemic: Turkey reports 44 deaths on Sunday,"Coronavirus in Turkey: 78,546 infected, 1769 dead"
1527293926_1526319912,de,de,de,de,Meuthen: Es ist so schäbig – Die Tat eines Wahnsinnigen soll uns angelastet werden,"Rechtsradikal und fanatisch Hanauer Täter fühlte sich als ""Genie""",Muthen: It's as shabby - the act of a madman should be laid out,"Right-radical and fanatic Hanauer perpetrators felt like ""genius"""
1551807414_1556899178,de,de,de,de,Stoppt die Corona-Diktatur! Editorial von Jürgen Elsässer für COMPACT 4/2020,Der Held aus Burladingen: Trigema stellt Produktion auf Atemschutzmasken um,Stop the Corona dictatorship!Editorial by Jürgen Elsässer for Compact 4/2020,The hero from Burladingen: Trigema represents production on respiratory protective masks
1537348725_1498641314,de,de,de,de,Erste Infektion mit Coronavirus im Rems-Murr-Kreis bestätigt,Interkommunale Ausbildungsplatzmesse,First infection with coronavirus confirmed in the REMS-Murr district,Intercommunal training course fair
1590280430_1585902535,de,de,de,de,Tote Blaumeisen – NABU identifiziert Erreger des Meisensterbens,Vogelsterben im Südwesten Bakterium tötet Meisen,Tote Blaume Iron - Nabu identifies pathogens of missing,Vogel dying in the southwest bacterium kills Meisen
1579972626_1580075867,de,de,de,de,"Corona-Krise Schlossparknacht, E-Motion und weitere Veranstaltungen in Oranienburg fallen aus",Corona-Notfallbetreuung Eltern von Kita-Kindern in Oberhavel in der Warteschleife,"Corona crisis Schlossparknacht, e-motion and other events in Oranienburg fall out",Corona emergency care parents of Kita children in Oberhavel in the waiting loop
1623024637_1618796922,de,de,de,de,Telemedizin: Experten sehen Durchbruch,Coronavirus in Baden-Württemberg: Bäder sollen vom 6. Juni an unter Auflagen öffnen können,Telemedicine: Experts see breakthrough,Coronavirus in Baden-Württemberg: Baths should be able to open from June 6th
1558471108_1549565669,de,de,de,de,Wegen Corona-Pandemie: Ruhrfestspiele im Mai und Juni abgesagt,Krankheiten: CDU für schnelle und unbürokratische Wirtschaftshilfen,Because of Corona Pandemic: Ruhrfestspiele canceled in May and June,Diseases: CDU for fast and unbureaucratic economic aid
1523512851_1538054331,de,de,de,de,"Mucha legt im Streit nach: Großbauer ist ""Totengräberin"" der Opernball-Ladys","Nach Opernball-Eklat: Mucha will ""Standard""-Poster klagen","Mucha puts in the dispute: Großbauer is ""Totengräberin"" of the Opera Ball Ladies","After Opera Ball Eklat: Mucha wants to complain ""Standard"" poster"
1512327768_1512163348,de,de,de,de,Verlosung eines Medikaments für todkranke Babys: Eine Mutter lehnt ab,Novartis verlost weltteuerstes Medikament für todkranke Babys,Raffle of a medicament for death sick babies: A mother rejects,Novartis is giving away the world-proof drug for death sick babies
1607112656_1644435672,de,de,de,de,Schulen: FDP fordert spürbare Verbesserung der Kinderbetreuung,Bildung: Ministerium zieht Pläne für größere Schulklassen zurück,Schools: FDP calls for noticeable improvement of childcare,Education: Ministry is drawing plans for larger school classes
1491413653_1644183877,de,de,de,de,Trickdiebe in der Wohnung,Technik-Berufe kennenlernen bei der SIHK,Trickdiebe in the apartment,Meet technical professions at the SIHK
1525220240_1525181109,de,de,de,de,100 Mio. Dollar pro Trip Elon Musk will neue SpaceX-Kapsel mit Weltraum-Touristen finanzieren,SpaceX will Touristen so weit ins Weltall fliegen wie noch nie,100 million Dollars Pro Trip Elon Musk wants to finance new Spacex capsule with space tourists,Spacex wants to fly tourists as far into space as never before
1510541357_1512712553,de,de,de,de,D'Lehrer spieland,Musik vom Feinsten,D'teacher gamesand,Music from the finest
1543531018_1547419600,de,de,de,de,Geraer erhält Todesdrohungen per WhatsApp: SEK nimmt Mann in Hermsdorf fest,Kontrolle von Tieren verweigert: Mann außer Gefecht gesetzt,Geraer receives death threats via WhatsApp: SEK detects man in Hermsdorf,Control of animals denied: Man except battle set
1641668236_1642302160,de,de,de,de,Schallenberg hofft auf Aufhebung letzter Reisebeschränkungen,Corona - Slowenien rudert zurück und lässt die Grenze zum Nachbarland Kroatien offen,Schallenberg hopes for suspension last travel restrictions,Corona - Slovenia rides back and leaves the border with neighboring Croatia
1581671791_1581619416,de,de,de,de,Wikipedia-Sperre: Heilmann kapituliert,Wikipedia: Einstiegsseite wegen Klage blockiert,Wikipedia barrier: Heilmann capitulated,Wikipedia: Starting side blocked due to complaint
1548881691_1584343068,de,de,de,de,VIRUS: Kasachstan erklärt Coronavirus-Notstand,Krankenhaus für Corona-Patienten in Moskau in Eiltempo gebaut,Virus: Kazakhstan explains Coronavirus emergency,Hospital built for Corona patients in Moscow in a hurry tempo
1559776463_1540598863,de,de,de,de,Vergewaltigung einer 18-Jährigen? Drei Männer vor Gericht,Tochter der Partnerin missbraucht: Angeklagter gesteht,Rape of an 18-year-old?Three men in court,Daughter of the partner abused: Defendant admits
1536430135_1536233651,de,de,de,de,Peter Wieland gestorben: DDR-Schlagerstar stirbt im Alter von 89 Jahren,DDR-Schlagersänger Peter Wieland gestorben,Peter Wieland died: GDR Schlagerstar dies at the age of 89 years,DDR hit singer Peter Wieland died
1596187158_1596247538,de,de,de,de,"Mobilfunker ""3"": Enormer Zuwachs bei Online-Gaming und Videotelefonie",Österreicher telefonieren in der Krise doppelt so oft,"Mobile ""3"": enormous increase in online gaming and video telephony",Austrians call twice in the crisis
1605180966_1605060190,de,de,de,de,ROUNDUP: Corona-Krise trifft Elektronik-Geschäft von Sony hart,Hartes Quartal für Sony in der Corona-Krise,ROUNDUP: Corona crisis meets Sony's electronics business,Hard Quarter for Sony in the Corona crisis
1549082359_1549090796,de,de,de,de,Immer mehr Geschäfte bleiben zu – Kantone setzen Bund zunehmend unter Druck,Bundesrat-Info zu Coronavirus: Kommt jetzt Schweizer Lockdown?,More and more businesses remain too - cantons are increasingly putting under pressure,Bundesrat-Info to Coronavirus: Now comes Swiss Lockdown?
1561545756_1594139556,de,de,de,de,Psychologen geben Tipps für Alltag mit Kindern,So viele Wiener sind noch mit Corona infiziert,Psychologists give tips for everyday life with children,So many Viennese are still infected with Corona
1609653000_1510839116,de,de,de,de,Kletternder Dieb brach 44 Mal ein: Dank DNA festgenommen,Zusteller soll 108 hochwertige Handys gestohlen haben,Climbing thief broke 44 times: thanks to DNA arrested,Feeder should have stolen 108 high-quality mobile phones
1490520025_1590939588,de,de,de,de,Devisen - «Neue» Frankenstärke erinnert an die Verunsicherung der Investoren,"Devisen: Euro etwas fester - EUR/CHF vorübergehend über 1,06","Foreign exchange - ""New"" Franconians are reminiscent of the uncertainty of investors",Foreign exchange: Euro Somewhat strong - EUR / CHF Temporarily over 1.06
1568070268_1592942741,de,de,de,de,ANALYSE-FLASH: SocGen hebt Infineon auf 'Hold',Societe Generale rutscht wegen Corona-Krise in rote Zahlen,Analysis Flash: SOCGEN raises Infineon to 'Hold',Societe Generale slips about Corona crisis in red numbers
1514944503_1514774076,de,de,de,de,UFO gesichtet? Polizei ermittelt nach Sichtung von leuchtendem Objekt am Himmel,Vorfall in Glatten: Polizeihubschrauber sucht nach unbekanntem Flugobjekt,UFO spotted?Police are determined according to the sustainable object in the sky,Incident in smooth: Police helicopter searches for unknown flight object
1608646894_1623303537,de,de,de,de,Homberg: Unfallflucht am Baumarkt-Parkplatz,Dieb bringt Rad nach Probefahrt in Borken nicht zurück,Homberg: Accident Escape at the Baumarkt Parking,Thief does not return bike after test drive in Borken
1584340372_1639501964,de,de,de,de,DGAP-Adhoc: BHB Brauholding Bayern-Mitte AG: BHB Brauholding nimmt Ausblick für das Geschäftsjahr 2020 aufgrund der Auswirkungen der Covid-19 Pandemie zurück und schüttet für 2019 keine Dividende aus ,DGAP-Adhoc: euromicron AG in Insolvenz: Ersuchen um Insolvenzplan (deutsch),DGAP-Adhoc: BHB Brauholding Bayern-Mitte AG: BHB Brauholding reclaims outlook for the financial year 2020 due to the effects of the Covid-19 pandemic and pours no dividend for 2019,DGAP-Adhoc: Euromicron AG in Bankruptcy: Request for insolvency plan (German)
1489985730_1536354921,de,de,de,de,Ergebnisse sind Glückssache,Kollision in Dörrieloh,Results are lucky thing,Collision in Dörrieloh
1512309975_1513942468,de,de,de,de,Parteien: Linke stimmt für rot-rot-grünen Regierungsvertrag in Thüringen,"Landtag: Thüringer Linke, SPD und Grüne loten Misstrauensvotum aus",Parties: LINKE is right for red-red-green government agreement in Thuringia,"Landtag: Thuringian Left, SPD and Green Lotes Mistrust Vote"
1512200102_1565757400,de,de,de,de,Teslas drei strategische Vorteile gegenüber VW und Co.,Verbraucher legen Wert auf Autoproduktion in Deutschland,Teslas three strategic advantages over VW and Co.,Consumers value auto production in Germany
1503938083_1485737615,de,de,de,de,Aktien Osteuropa Schluss: Überwiegend Gewinne,Aktien Osteuropa Schluss: Verluste im schwachen Umfeld mit Ausnahme Moskau,Shares Eastern Europe conclusion: mostly profits,Shares Eastern Europe conclusion: losses in the weak environment with exception Moscow
1589914433_1603121704,de,de,de,de,Maskenpflicht in Bus und Bahn: Bundesverkehrsminister Scheuer spricht sich für Regelung im öffentlichen Fernverkehr aus,Bund will Eigenkapital der Bahn erhöhen und Verschuldungsgrenze anheben,Mask obligation in bus and train: Federal Minister of Transport Scheuer speaks for regulation in public transport,Confederation wants to increase equity capital of the train and raise debt limit
1643281496_1488399255,de,de,de,de,POL-OL: +++ Baumarkt-Einbrecher werden gestört und flüchten +++,POL-OL: +++ Diebstahl aus Lagerhalle +++,POL-OL: +++ Baumarkt burglar are disturbed and flee +++,POL-OL: +++ Theft made of warehouse +++
1624158349_1611314377,de,de,de,de,Corona-Krise Konjunkturpaket: Gabriel kritisiert SPD wegen Abwrackprämie,Kommunen: Walter-Borjans pocht auf Schuldenschnitt,Corona Crisis Economic Package: Gabriel criticizes SPD due to scrapping premium,Municipalities: Walter-Borjans pokers on debt cutting
1519076881_1503464991,de,de,de,de,Pforzheim – Pkw nach Verkehrsunfall gepfändet,Pforzheim – Bei Rotlicht über Ampel gelaufen und von Pkw angefahren,Pforzheim - cars for traffic accident,Pforzheim - went over traffic light with red light and approached by car
1606186634_1516188678,de,de,de,de,Aargauer Fitness-Unternehmer muss unbetreute Studios wieder schliessen,Volksabstimmung Schweizer für Diskriminierungsverbot von Lesben und Schwulen,Aargauer fitness entrepreneur has to close unconserved studios again,People's vote Swiss for discrimination ban from lesbians and gays
1603562260_1604633053,de,de,de,de,Vorarlberg: Schnitzelbär zahlt Hilfe zurück,Prekäre Situation in der Gastronomie,Vorarlberg: Schnitzelbär pays help,Precarious situation in gastronomy
1531487853_1540941247,de,de,de,de,Live-Karte: So schnell verbreitet sich das Coronavirus,Jetzt mehr als 100.000 Menschen weltweit infiziert,Live map: so fast the coronavirus spreads,"Now more than 100,000 people worldwide infected worldwide"
1628336565_1562120481,de,de,de,de,Zwei Hunde in Glissen aufgegriffen,Der Hütehund Bacchus sucht ein neues Zuhause in Peine,Two dogs were picked up in slots,The Hüthund Bacchus is looking for a new home in Peine
